timestamp,human_ts,ax,ay,az
1770418228.1754777,2026-02-06 15:50:28.175,-0.6,-0.35528928265284765,-1.0633218349457314
1770418228.1974456,2026-02-06 15:50:28.197,-0.6,-0.35140856512145746,-1.0398278022907161
1770418228.2184029,2026-02-06 15:50:28.218,-0.6,-0.34756621543860505,-1.0145770189858907
1770418228.2395976,2026-02-06 15:50:28.239,-0.6,-0.3435440944092232,-0.9880355174173833
1770418228.2610528,2026-02-06 15:50:28.261,-0.6,-0.3393295378874861,-0.9620136162140097
1770418228.282531,2026-02-06 15:50:28.282,-0.6,-0.33497298745436505,-0.9387232534796849
1770418228.303744,2026-02-06 15:50:28.303,-0.6,-0.33053577705572945,-0.9200707526638588
1770418228.3254635,2026-02-06 15:50:28.325,-0.6,-0.3258559359819913,-0.9068312588845243
1770418228.3472126,2026-02-06 15:50:28.347,-0.6,-0.3210323941049226,-0.9004842328299911
1770418228.370289,2026-02-06 15:50:28.370,-0.6,-0.3157666656699034,-0.9018292500864107
1770418228.3925433,2026-02-06 15:50:28.392,-0.6,-0.3105482777481379,-0.9108967089804065
1770418228.4146912,2026-02-06 15:50:28.414,-0.6,-0.30521835865374514,-0.9267974088785951
1770418228.437009,2026-02-06 15:50:28.437,-0.6,-0.29971265498663574,-0.9485167617906721
1770418228.4581745,2026-02-06 15:50:28.458,-0.6,-0.29436916834215343,-0.9728606841010633
1770418228.4797807,2026-02-06 15:50:28.479,-0.6,-0.2887939593974052,-0.9996653411441978
1770418228.5017815,2026-02-06 15:50:28.501,-0.6,-0.282993399720534,-1.0269746221368041
1770418228.5239363,2026-02-06 15:50:28.523,-0.6,-0.2770295441283612,-1.0523990136317047
1770418228.5464916,2026-02-06 15:50:28.546,-0.6,-0.27083374609226457,-1.0741272964751416
1770418228.5684204,2026-02-06 15:50:28.568,-0.6,-0.2646926400359927,-1.0895934312681979
1770418228.590477,2026-02-06 15:50:28.590,-0.6,-0.2584013608775347,-1.0983287614585842
1770418228.6124523,2026-02-06 15:50:28.612,-0.6,-0.25202276973151533,-1.0995672995542471
1770418228.6344347,2026-02-06 15:50:28.634,-0.6,-0.24553381265432322,-1.0932581371815113
1770418228.6564147,2026-02-06 15:50:28.656,-0.6,-0.23894011902175283,-1.0798795274109974
1770418228.678542,2026-02-06 15:50:28.678,-0.6,-0.23219822353967634,-1.0602963826691756
1770418228.699852,2026-02-06 15:50:28.699,-0.6,-0.22561012431822133,-1.0370376736249538
1770418228.721337,2026-02-06 15:50:28.721,-0.6,-0.21887662820051818,-1.0109233522942382
1770418228.7426903,2026-02-06 15:50:28.742,0.004766854412902823,-0.21209433116264323,-0.9841766028595702
1770418228.7636616,2026-02-06 15:50:28.763,0.01266936912739983,-0.20535016607987952,-0.9590014708695986
1770418228.7846525,2026-02-06 15:50:28.784,0.020570617610844853,-0.19851922624073637,-0.936637825370555
1770418228.8059204,2026-02-06 15:50:28.805,0.028561075538627585,-0.19151929486367136,-0.9184565217458629
1770418228.8269765,2026-02-06 15:50:28.826,0.03645191271610425,-0.18451324011319176,-0.9061564376886029
1770418228.8481781,2026-02-06 15:50:28.848,0.04437154590395987,-0.17738530479241923,-0.9003721396801447
1770418228.8712263,2026-02-06 15:50:28.871,0.05294538787138967,-0.16955598055492033,-0.9020602914854986
1770418228.892412,2026-02-06 15:50:28.892,0.060787128644905396,-0.1622889116745297,-0.9108236553705628
1770418228.9172535,2026-02-06 15:50:28.917,0.06992592974603225,-0.15368643087809852,-0.9290288010708372
1770418228.938469,2026-02-06 15:50:28.938,0.07767815442635077,-0.14627182211784542,-0.9500969851385683
1770418228.959672,2026-02-06 15:50:28.959,0.08536965344176972,-0.13880412641059278,-0.9746728099430851
1770418228.9809813,2026-02-06 15:50:28.980,0.0930408095487912,-0.13124102426500409,-1.0011768237206846
1770418229.0024755,2026-02-06 15:50:29.002,0.1007092389977259,-0.12356034307865967,-1.027814559276985
1770418229.023483,2026-02-06 15:50:29.023,0.10813335894930598,-0.11600427933200928,-1.0519146029584203
1770418229.0448015,2026-02-06 15:50:29.044,0.1155897927591088,-0.10829043763351086,-1.07268531837617
1770418229.0704486,2026-02-06 15:50:29.070,0.1244503015767836,-0.09895219678145192,-1.0906962019865398
1770418229.0929103,2026-02-06 15:50:29.092,0.1321055395755833,-0.09072493753612754,-1.0988396780733611
1770418229.1138473,2026-02-06 15:50:29.113,0.13914574081859785,-0.08302025273685326,-1.099388747079041
1770418229.1348417,2026-02-06 15:50:29.134,0.14610783579207226,-0.07526276137660216,-1.093071765975037
1770418229.156331,2026-02-06 15:50:29.156,0.1531292070175869,-0.06729134975812738,-1.0799420287699122
1770418229.177414,2026-02-06 15:50:29.177,0.1599098108045129,-0.05944326590625331,-1.0614203628723642
1770418229.1983957,2026-02-06 15:50:29.198,0.1665454958609121,-0.05161066031800964,-1.0387328796767856
1770418229.2194946,2026-02-06 15:50:29.219,0.1731024988867898,-0.04371275836338276,-1.0132187465629998
1770418229.2407815,2026-02-06 15:50:29.240,0.17959410987030647,-0.035727563300394644,-0.9865484605385433
1770418229.26174,2026-02-06 15:50:29.261,0.18586000961914725,-0.027851545940880226,-0.9612151973166554
1770418229.2828102,2026-02-06 15:50:29.282,0.19202876346817685,-0.019923367805764813,-0.9384480295037314
1770418229.3044164,2026-02-06 15:50:29.304,0.19821565389136803,-0.011784022318830025,-0.9195653486825158
1770418229.325625,2026-02-06 15:50:29.325,0.20414638302434285,-0.0037899757307264014,-0.9067563618426495
1770418229.3466387,2026-02-06 15:50:29.346,0.209879577484871,0.00413206593957829,-0.9005573237414823
1770418229.3677166,2026-02-06 15:50:29.367,0.21548293269078667,0.012076204809240765,-0.901265150642784
1770418229.3950984,2026-02-06 15:50:29.395,0.22253614547835993,0.022389154669766556,-0.9124019489199463
1770418229.41631,2026-02-06 15:50:29.416,0.2278185556239785,0.03036713108890476,-0.9281983965724714
1770418229.4597828,2026-02-06 15:50:29.459,0.23813705971754473,0.04667960604115471,-0.9748122478015546
1770418229.4809005,2026-02-06 15:50:29.480,0.24289377759294672,0.054575287570968224,-1.0010707700327393
