timestamp,human_ts,ax,ay,az
1768869849.7288396,2026-01-20 00:44:09.728,-0.2976686223836171,0.9656946150080598,-0.28417508271710396
1768869849.7497487,2026-01-20 00:44:09.749,-0.2343645433050727,0.9377681094555467,-0.22783720610119615
1768869849.7713573,2026-01-20 00:44:09.771,-0.1678829164954514,0.9005834894402351,-0.1655001444778955
1768869849.7923522,2026-01-20 00:44:09.792,-0.10254669483152237,0.8566670642565559,-0.10200608831541623
1768869849.8132515,2026-01-20 00:44:09.813,-0.0370602169605778,0.805697319094975,-0.03703475785892642
1768869849.8345077,2026-01-20 00:44:09.834,0.02969928267893974,0.7468885572181011,0.029686181701971456
1768869849.8555942,2026-01-20 00:44:09.855,0.09580825877935314,0.6820907942933568,0.09536752238335033
1768869849.876701,2026-01-20 00:44:09.876,0.1615559917641852,0.6113628071678021,0.15943371916381002
1768869849.8978872,2026-01-20 00:44:09.897,0.22682921616202634,0.5350834075215677,0.22091681045451889
1768869849.9189677,2026-01-20 00:44:09.918,0.29078780386068515,0.45456646487338864,0.2782221560924853
1768869849.9401562,2026-01-20 00:44:09.940,0.35378664618553396,0.3697059211139104,0.3309059020966077
1768869849.9637587,2026-01-20 00:44:09.963,0.4221034841093955,0.27143668041691615,0.3826569232016953
1768869849.9849865,2026-01-20 00:44:09.984,0.4815779946208984,0.18052430714263168,0.42205651370343156
1768869850.006142,2026-01-20 00:44:10.006,0.5387190048185835,0.0883579926808116,0.4538629552934171
1768869850.0273826,2026-01-20 00:44:10.027,0.5936934771623059,-0.004941846444123439,0.4777399637211677
1768869850.04953,2026-01-20 00:44:10.049,0.6482047552444137,-0.1021799881856217,0.49358593583840654
1768869850.0708096,2026-01-20 00:44:10.070,0.6976226529414483,-0.19469642319995564,0.49982247590575524
1768869850.0918725,2026-01-20 00:44:10.091,0.743468973591472,-0.2845951156072447,0.49721006363988285
1768869850.1133368,2026-01-20 00:44:10.113,0.786841815157898,-0.37369475826350135,0.48560314617455536
1768869850.1345994,2026-01-20 00:44:10.134,0.8262830949878734,-0.4586819830276727,0.46540812274448395
1768869850.155425,2026-01-20 00:44:10.155,0.8613406793019506,-0.5380384671303937,0.4375850006979316
1768869850.176068,2026-01-20 00:44:10.176,0.8924531469396569,-0.6122474086740608,0.4026213927465686
1768869850.1967256,2026-01-20 00:44:10.196,0.9198323739290175,-0.6814621091346044,0.36086092485838395
1768869850.2172997,2026-01-20 00:44:10.217,0.9432514558264953,-0.7448094508655678,0.31323432520300104
1768869850.2384913,2026-01-20 00:44:10.238,0.9632524182246511,-0.8036761489741616,0.25872748149069386
1768869850.2594316,2026-01-20 00:44:10.259,0.9788264617832196,-0.8549999882428768,0.20035780946859894
1768869850.2804966,2026-01-20 00:44:10.280,0.990220007275874,-0.8993145423793278,0.13815019641064527
1768869850.3018408,2026-01-20 00:44:10.301,0.9973428774526604,-0.9363476384513321,0.07265685503794755
1768869850.322919,2026-01-20 00:44:10.322,0.999977580632536,-0.9648270277987293,0.006695985501251595
1768869850.3443666,2026-01-20 00:44:10.344,0.9981594503183592,-0.9852986137245847,-0.06053252164338921
1768869850.3650863,2026-01-20 00:44:10.365,0.992100722592766,-0.9967574579211971,-0.12445292129149806
1768869850.386268,2026-01-20 00:44:10.386,0.981564185501216,-0.9999205520043759,-0.18760911758806065
1768869850.4094827,2026-01-20 00:44:10.409,0.9650266410970327,-0.9934274673740513,-0.25298349996349967
1768869850.4309254,2026-01-20 00:44:10.430,0.9451913552830709,-0.9782335785437969,-0.30862097426540097
1768869850.4521172,2026-01-20 00:44:10.452,0.9213758149701387,-0.9546750923981931,-0.3581137914964069
1768869850.4729419,2026-01-20 00:44:10.472,0.8939948504146853,-0.9234493331902489,-0.40057873958746454
1768869850.494071,2026-01-20 00:44:10.494,0.8623037441326248,-0.8838550899037764,-0.43666320265238695
1768869850.5150297,2026-01-20 00:44:10.515,0.8271204669426073,-0.837050079119016,-0.46486211004146993
1768869850.53598,2026-01-20 00:44:10.535,0.788361173547681,-0.7831499450418197,-0.48500980218174833
1768869850.5570123,2026-01-20 00:44:10.557,0.7460222173552986,-0.722363785970609,-0.4967919018778232
1768869850.5780177,2026-01-20 00:44:10.578,0.7004832712970469,-0.655483559859335,-0.49991307063429186
1768869850.599097,2026-01-20 00:44:10.599,0.651723121876417,-0.5827546241751915,-0.4943039430385227
1768869850.6195877,2026-01-20 00:44:10.619,0.6015820094898762,-0.5072498918261299,-0.48055035374573485
1768869850.6405876,2026-01-20 00:44:10.640,0.547613944524651,-0.42560687733753605,-0.4582056293213895
1768869850.6614265,2026-01-20 00:44:10.661,0.49169988734388664,-0.3409955625588949,-0.4281549212742595
1768869850.6826048,2026-01-20 00:44:10.682,0.43272246448770335,-0.25208393693788844,-0.39011106611992086
1768869850.703579,2026-01-20 00:44:10.703,0.3724206328974718,-0.16186552883034092,-0.34563019912275195
1768869850.7242954,2026-01-20 00:44:10.724,0.31127115364944485,-0.07140020682796815,-0.29580755754838145
1768869850.7450233,2026-01-20 00:44:10.745,0.2487730845692732,0.01970156162055433,-0.24095210555132016
1768869850.7658806,2026-01-20 00:44:10.765,0.18482599372973027,0.11119829868522692,-0.18164167497922779
1768869850.7878363,2026-01-20 00:44:10.787,0.11665116096710468,0.2065006636274297,-0.11585477754312819
1768869850.8094616,2026-01-20 00:44:10.809,0.048953212894531646,0.2984990017710967,-0.04889452155412589
1768869850.8303227,2026-01-20 00:44:10.830,-0.01655994382059764,0.38468491954539535,0.016557673033807854
1768869850.8518865,2026-01-20 00:44:10.851,-0.08419873049842833,0.4703606550390652,0.08389973929311653
1768869850.873903,2026-01-20 00:44:10.873,-0.15286380460407292,0.5534769429900454,0.1510672368532
1768869850.8961008,2026-01-20 00:44:10.896,-0.2213661727801073,0.6320398808645046,0.21587424617630677
1768869850.916884,2026-01-20 00:44:10.916,-0.28451955612059276,0.7001366032254096,0.27276043013036677
1768869850.938249,2026-01-20 00:44:10.938,-0.3481792595746323,0.7640456876753879,0.3263929772909692
