timestamp,human_ts,ax,ay,az
1768969247.4146476,2026-01-20 21:20:47.414,-0.800040842321169,0.2133137367473289,0.47998093493649086
1768969247.492898,2026-01-20 21:20:47.492,-0.9219932807007113,-0.12884278577214292,0.35700121584103117
1768969247.5136888,2026-01-20 21:20:47.513,-0.9452989128877337,-0.21885365420742325,0.3083616133366055
1768969247.5381095,2026-01-20 21:20:47.538,-0.9675209774812975,-0.32219924033686775,0.2445803436790909
1768969247.5587966,2026-01-20 21:20:47.558,-0.9818954047641245,-0.4068793029288616,0.18599445751166438
1768969247.5949445,2026-01-20 21:20:47.594,-0.9970360890958551,-0.5463706920630516,0.07670724894660315
1768969247.6155689,2026-01-20 21:20:47.615,-0.9999253438735707,-0.6199928208611127,0.012218199001364097
1768969247.636145,2026-01-20 21:20:47.636,-0.9986262033160073,-0.6883657473726478,-0.052327498974629585
1768969247.6571321,2026-01-20 21:20:47.657,-0.9930040767585663,-0.7522955070298531,-0.11725399345744075
1768969247.6778383,2026-01-20 21:20:47.677,-0.9832282437391429,-0.8090940455262712,-0.1793205102235598
1768969247.6987202,2026-01-20 21:20:47.698,-0.9691567604218672,-0.8595841943112207,-0.23884390802519845
1768969247.7198277,2026-01-20 21:20:47.719,-0.9506983697509519,-0.9032497912889088,-0.29482781226709626
1768969247.7407017,2026-01-20 21:20:47.740,-0.9283318741676908,-0.9387880757761207,-0.3451097077222672
1768969247.7620595,2026-01-20 21:20:47.762,-0.9013183518363027,-0.9669619667435979,-0.3904126050983994
1768969247.7837477,2026-01-20 21:20:47.783,-0.8697356729237743,-0.98684631395481,-0.429230071417364
1768969247.8057318,2026-01-20 21:20:47.805,-0.8336044214117599,-0.9978436689138352,-0.4604513220829094
1768969247.8270705,2026-01-20 21:20:47.827,-0.7947353123162791,-0.9996035515644578,-0.4823694954720148
1768969247.8483438,2026-01-20 21:20:47.848,-0.7524275301988279,-0.9926008381048239,-0.4956052355384144
1768969247.870267,2026-01-20 21:20:47.870,-0.7053106409768861,-0.9762987439301569,-0.4999935640983656
1768969247.892032,2026-01-20 21:20:47.892,-0.6552314804798056,-0.9511444251641475,-0.4949803125694678
1768969247.9138515,2026-01-20 21:20:47.913,-0.601950510995504,-0.9171841148698275,-0.48067758493430385
1768969247.9353392,2026-01-20 21:20:47.935,-0.5467111445164798,-0.8754861656139148,-0.4577728748338463
1768969247.9615736,2026-01-20 21:20:47.961,-0.47592135533430363,-0.8140275292932823,-0.4185670455782455
1768969247.9901934,2026-01-20 21:20:47.990,-0.3950285635468263,-0.7346669132278459,-0.3629004314653922
1768969248.010863,2026-01-20 21:20:48.010,-0.33458415564734606,-0.6700428776235927,-0.315300690673237
1768969248.0316012,2026-01-20 21:20:48.031,-0.27252118467121683,-0.5996426226073682,-0.2622061985496412
1768969248.0523088,2026-01-20 21:20:48.052,-0.20939779418363272,-0.5243739850794373,-0.20475555803657985
1768969248.0747416,2026-01-20 21:20:48.074,-0.14001972049586356,-0.43794445772813667,-0.13864034632760572
1768969248.0959547,2026-01-20 21:20:48.095,-0.0737752116059644,-0.35228947068754907,-0.07357416648026192
1768969248.1167154,2026-01-20 21:20:48.116,-0.008621793984456613,-0.26548575493387083,-0.008621473526544141
1768969248.1414728,2026-01-20 21:20:48.141,0.06910285065524853,-0.15913646446941868,0.06893766311486828
1768969248.1627815,2026-01-20 21:20:48.162,0.13567982368322587,-0.06604950419919069,0.13442515664054733
1768969248.1836135,2026-01-20 21:20:48.183,0.20018814127953272,0.02553008801582771,0.19613582764851062
1768969248.204697,2026-01-20 21:20:48.204,0.26458761299855715,0.11797432871328775,0.2551581474602182
1768969248.2268908,2026-01-20 21:20:48.226,0.3311359897161161,0.21420030907657148,0.31245430434545524
1768969248.247722,2026-01-20 21:20:48.247,0.39213040974404717,0.3026652418241176,0.360724543205821
1768969248.2687213,2026-01-20 21:20:48.268,0.4519206781630983,0.3892775022441944,0.40313951338592074
